1989,44478,8350,14613,20965,482,68
1990,43197,9018,14378,19243,507,50
1991,45038,8165,14820,21518,482,53
1992,44239,8084,14802,20849,449,56
1993,44942,8289,14752,21405,419,78
1994,45084,8956,14773,20838,432,84
1995,48714,8992,17649,21547,432,94
1996,50681,8659,17749,23737,427,109
1997,48626,7981,17811,22331,439,64
1998,48661,7925,18049,22192,435,60
1999,47359,6994,18236,21599,473,57
2000,47315,6931,17998,21857,469,61
2001,48212,6720,18533,22406,460,94
2002,49540,7768,18967,22356,420,28
2003,49688,8077,18773,22480,333,25
2004,50405,7883,19229,22950,324,19
2005,49490,7642,19428,22063,339,18
2006,48988,7397,19801,21397,379,14
2007,48184,7252,19754,20778,367,34
2008,48274,7274,18885,21645,421,49
2009,47006,6769,18049,21847,319,22
2010,49919,6902,18219,24487,291,20
2011,47496,7475,18317,21364,315,25
2012,46444,8227,17457,20457,280,23
2013,47247,8088,18056,20810,272,20
2014,45624,9070,18272,18010,272,0
