1973,249727,58511,177681,2888,10624,22,2.31,16242
1974,249761,62552,173384,3865,9943,17,2.28,16207
1975,237271,58248,165400,4682,8910,30,2.14,18070
1976,247860,56873,175972,5645,9345,25,2.21,14544
1977,255035,55819,182505,6737,9947,28,2.26,13362
1978,246492,47691,177813,9417,11544,28,2.16,12103
1979,260600,52112,185360,11160,11941,27,2.27,12100
1980,258405,61217,172123,13082,11962,21,2.23,11321
1981,253506,67510,161176,13262,11537,20,2.17,10487
1982,245487,66220,154691,13577,10974,25,2.09,8315
1983,241025,62717,152722,14560,11001,25,2.03,7910
1984,256376,71009,155049,19568,10725,26,2.15,8326
1985,249631,74178,144509,21010,9907,27,2.08,8376
1986,249614,70269,147477,22176,9692,0,2.07,7372
1987,246996,68339,146353,22573,9731,0,2.04,7145
1988,269725,76013,159637,23528,10547,0,2.22,7030
1989,279670,75629,167892,25307,10842,0,2.3,7592
1990,298931,79599,180264,27590,11478,0,2.45,8272
1991,299804,80994,177592,29036,12181,0,2.44,8727
1992,306476,79662,185098,29713,12002,0,2.49,8840
1993,302669,80362,179862,30471,11974,0,2.45,9346
1994,319966,85412,189585,32508,12461,0,2.58,9818
1995,322729,88689,188503,33232,12304,0,2.59,9227
1996,328522,91271,189287,35113,12851,0,2.63,8352
1997,327458,94029,184331,36594,12504,0,2.62,9533
1998,315743,88444,178819,37418,11061,0,2.52,10049
1999,326293,95205,180575,39618,10896,0,2.6,9691
2000,332841,100449,180347,41016,11029,0,2.65,9768
2001,328164,102660,173578,41515,10411,0,2.61,8916
2002,332710,106656,174724,41560,9769,0,2.64,9776
2003,338722,110136,174687,44546,9352,0,2.68,9992
2004,345244,120877,171113,44091,9163,0,2.73,10390
2005,337948,113961,170431,44086,9470,0,2.67,11001
2006,335832,115165,162766,48390,9512,0,2.66,10276
2007,341486,120503,159895,51883,9205,0,2.68,9890
2008,330007,118203,150961,52301,8542,0,2.59,9220
2009,301028,105273,137864,50438,7453,0,2.36,8150
2010,319505,119676,139083,53738,7008,0,2.51,8339
2011,324809,111852,143467,62514,6976,0,2.55,8406
2012,335470,115977,146258,65791,7444,0,2.64,8600
2013,339928,125408,140230,66407,7883,0,2.68,8631
2014,331074,122461,133395,67342,7876,0,2.61,8123
