1964,119150,109599,7568,554,1428,0,0.17,0
1965,129799,118175,9552,576,1496,0,0.18,0
1966,142566,128212,12158,701,1496,0,0.2,0
1967,118144,104694,11599,764,1087,0,0.16,0
1968,127878,112642,13278,733,1225,0,0.17,0
1969,157414,136784,18245,1026,1359,0,0.2,0
1970,210422,181732,25831,1502,1357,0,0.26,0
1971,239060,200990,32776,1958,3121,216,0.29,0
1972,254043,210349,37753,2533,3128,279,0.3,0
1973,264124,213904,43346,3130,3400,345,0.3,0
1974,269434,211818,49829,3941,3400,446,0.3,0
1975,312410,247445,55729,4632,4084,520,0.34,0
1976,326205,248468,65225,5286,6705,520,0.35,0
1977,357325,272546,70274,6342,7568,595,0.38,0
1978,398737,304980,76963,7174,8873,747,0.42,0
1979,407652,313196,75990,7581,10050,836,0.42,0
1980,400107,306404,74564,7456,10861,822,0.41,0
1981,395828,307042,69971,6656,11424,734,0.4,0
1982,430941,340845,70363,6250,12794,689,0.43,0
1983,454603,360765,71990,6397,14722,729,0.44,0
1984,494930,396888,74086,6612,16467,877,0.48,0
1985,536284,432454,77673,6774,19383,0,0.51,0
1986,564213,452344,82715,7192,21961,0,0.53,0
1987,602593,483152,87752,7260,24429,0,0.55,0
1988,646169,516566,93649,7454,28500,0,0.58,0
1989,656815,524082,96736,7866,28130,0,0.58,0
1990,666057,539488,90012,7997,28560,0,0.58,1283
1991,699644,559476,97413,8400,34355,0,0.6,1368
1992,733694,577161,106362,8253,41918,0,0.62,1539
1993,785027,608282,116962,9751,50032,0,0.66,2250
1994,833990,649724,115642,11345,57280,0,0.69,2426
1995,905450,701352,127792,11582,64724,0,0.75,895
1996,944393,726092,139362,12137,66802,0,0.77,831
1997,946144,712215,152282,12052,69595,0,0.76,794
1998,906557,667241,152637,13783,72896,0,0.73,1941
1999,904842,649152,162869,14894,77928,0,0.72,3416
2000,928601,654047,177043,16320,81192,0,0.73,3571
2001,951068,662897,179940,18329,89901,0,0.74,3681
2002,1049978,758398,178244,14736,98600,0,0.82,4528
2003,1238183,905917,198444,16579,117243,0,0.96,4578
2004,1427199,1046749,229010,19520,131920,0,1.1,6109
2005,1608115,1207530,232034,23187,145364,0,1.23,7102
2006,1780554,1338803,245233,28317,168201,0,1.35,8267
2007,1917316,1443751,253098,35348,185119,0,1.44,9154
2008,2059741,1563721,264770,40850,190400,0,1.53,8941
2009,2181895,1645333,268108,44870,223584,0,1.64,9650
2010,2393248,1792793,298191,54472,247792,0,1.78,11687
2011,2654360,1995029,306730,67137,285464,0,1.97,12636
2012,2734817,2037338,321155,75764,300560,0,2.02,12701
2013,2797384,2045156,336960,87371,327896,0,2.05,12057
