1501,0.26
1502,0.35
1503,0.36
1504,0.37
1505,0.37
1506,0.37
1507,0.36
1508,0.35
1509,0.35
1510,0.34
1511,0.33
1512,0.32
1513,0.31
1514,0.30
1515,0.29
1516,0.28
1517,0.28
1518,0.27
1519,0.26
1520,0.25
1521,0.25
1522,0.24
1523,0.23
1524,0.23
1525,0.22
1526,0.22
1527,0.21
1528,0.21
1529,0.20
1530,0.20
1531,0.19
1532,0.19
1533,0.18
1534,0.18
1535,0.18
1536,0.17
1537,0.17
1538,0.17
1539,0.16
1540,0.16
1541,0.16
1542,0.16
1543,0.16
1544,0.15
1545,0.15
1546,0.15
1547,0.15
1548,0.14
1549,0.14
1550,0.14
1551,0.14
1552,0.14
1553,0.14
1554,0.14
1555,0.13
1556,0.13
1557,0.13
1558,0.13
1559,0.13
1560,0.13
1561,0.12
1562,0.12
1563,0.12
1564,0.12
1565,0.12
1566,0.12
1567,0.12
1568,0.12
1569,0.12
1570,0.11
1571,0.11
1572,0.11
1573,0.11
1574,0.11
1575,0.11
1576,0.11
1577,0.11
1578,0.11
1579,0.11
1580,0.10
1581,0.10
1582,0.10
1583,0.10
1584,0.10
1585,0.10
1586,0.10
1587,0.10
1588,0.10
1589,0.10
1590,0.10
1591,0.10
1592,0.10
1593,0.10
1594,0.10
1595,0.10
1596,0.10
1597,0.10
1598,0.10
1599,0.09
1600,0.09
1601,0.09
1602,0.10
1603,0.11
1604,0.11
1605,0.11
1606,0.11
1607,0.11
1608,0.12
1609,0.12
1610,0.12
1611,0.12
1612,0.12
1613,0.12
1614,0.12
1615,0.12
1616,0.12
1617,0.12
1618,0.12
1619,0.12
1620,0.12
1621,0.12
1622,0.12
1623,0.12
1624,0.12
1625,0.12
1626,0.12
1627,0.12
1628,0.12
1629,0.12
1630,0.12
1631,0.12
1632,0.12
1633,0.12
1634,0.12
1635,0.12
1636,0.12
1637,0.12
1638,0.13
1639,0.13
1640,0.13
1641,0.13
1642,0.13
1643,0.13
1644,0.13
1645,0.13
1646,0.13
1647,0.13
1648,0.13
1649,0.13
1650,0.13
1651,0.13
1652,0.13
1653,0.13
1654,0.13
1655,0.13
1656,0.13
1657,0.13
1658,0.13
1659,0.13
1660,0.13
1661,0.13
1662,0.13
1663,0.13
1664,0.13
1665,0.13
1666,0.13
1667,0.13
1668,0.13
1669,0.13
1670,0.13
1671,0.13
1672,0.13
1673,0.13
1674,0.13
1675,0.13
1676,0.13
1677,0.13
1678,0.13
1679,0.13
1680,0.13
1681,0.13
1682,0.13
1683,0.13
1684,0.13
1685,0.13
1686,0.13
1687,0.13
1688,0.13
1689,0.13
1690,0.13
1691,0.13
1692,0.13
1693,0.13
1694,0.13
1695,0.13
1696,0.13
1697,0.13
1698,0.13
1699,0.13
1700,0.13
1701,0.13
1702,0.17
1703,0.18
1704,0.19
1705,0.19
1706,0.20
1707,0.20
1708,0.20
1709,0.20
1710,0.21
1711,0.21
1712,0.20
1713,0.20
1714,0.20
1715,0.20
1716,0.20
1717,0.20
1718,0.20
1719,0.20
1720,0.21
1721,0.21
1722,0.20
1723,0.20
1724,0.20
1725,0.20
1726,0.20
1727,0.20
1728,0.20
1729,0.20
1730,0.20
1731,0.20
1732,0.21
1733,0.22
1734,0.22
1735,0.22
1736,0.22
1737,0.23
1738,0.23
1739,0.23
1740,0.23
1741,0.23
1742,0.23
1743,0.23
1744,0.23
1745,0.23
1746,0.23
1747,0.23
1748,0.23
1749,0.23
1750,0.23
1751,0.23
1752,0.23
1753,0.23
1754,0.23
1755,0.23
1756,0.24
1757,0.24
1758,0.24
1759,0.24
1760,0.24
1761,0.24
1762,0.24
1763,0.24
1764,0.24
1765,0.24
1766,0.24
1767,0.24
1768,0.24
1769,0.24
1770,0.24
1771,0.24
1772,0.26
1773,0.26
1774,0.27
1775,0.27
1776,0.27
1777,0.27
1778,0.28
1779,0.28
1780,0.28
1781,0.28
1782,0.28
1783,0.28
1784,0.28
1785,0.28
1786,0.28
1787,0.28
1788,0.28
1789,0.28
1790,0.28
1791,0.28
1792,0.29
1793,0.30
1794,0.30
1795,0.30
1796,0.30
1797,0.30
1798,0.30
1799,0.30
1800,0.31
1801,0.31
1802,0.32
1803,0.32
1804,0.33
1805,0.33
1806,0.33
1807,0.34
1808,0.34
1809,0.34
1810,0.34
1811,0.34
1812,0.36
1813,0.37
1814,0.38
1815,0.38
1816,0.38
1817,0.39
1818,0.39
1819,0.39
1820,0.39
1821,0.40
1822,0.43
1823,0.45
1824,0.45
1825,0.46
1826,0.47
1827,0.47
1828,0.47
1829,0.48
1830,0.48
1831,0.48
1832,0.51
1833,0.53
1834,0.54
1835,0.54
1836,0.55
1837,0.55
1838,0.56
1839,0.56
1840,0.57
1841,0.57
1842,0.61
1843,0.62
1844,0.63
1845,0.64
1846,0.64
1847,0.65
1848,0.65
1849,0.65
1850,0.66
1851,0.66
1852,0.66
1853,0.66
1854,0.67
1855,0.67
1856,0.67
1857,0.68
1858,0.68
1859,0.69
1860,0.69
1861,0.69
1862,0.67
1863,0.67
1864,0.67
1865,0.66
1866,0.66
1867,0.66
1868,0.66
1869,0.66
1870,0.65
1871,0.65
1872,0.76
1873,0.80
1874,0.82
1875,0.84
1876,0.86
1877,0.87
1878,0.88
1879,0.88
1880,0.89
1881,0.90
1882,0.94
1883,0.96
1884,0.97
1885,0.98
1886,0.99
1887,0.99
1888,1.00
1889,1.00
1890,1.01
1891,1.01
1892,1.01
1893,1.01
1894,1.01
1895,1.01
1896,1.02
1897,1.02
1898,1.02
1899,1.03
1900,1.03
